plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet
ang20191022t175031-2,31.781959497912684,-104.0655079640396,2019-10-22T17:50:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190723T183750_20190723T201919_09199_01_010302_20190729T204514.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,OFFL,RPRO,360,False
ang20191022t175031-E,31.87510167,-104.0910463,2019-10-22T17:50:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190723T183750_20190723T201919_09199_01_010302_20190729T204514.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,OFFL,RPRO,360,False
ang20191022t180237-1,31.648619,-104.012353,2019-10-22T18:02:37+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190723T183750_20190723T201919_09199_03_020400_20221112T090130.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,RPRO,RPRO,90;360,False
ang20191022t180237-2,31.66124092273397,-103.8661840330657,2019-10-22T18:02:37+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191021T184207_20191021T202337_10476_01_010302_20191027T211541.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190723T183750_20190723T201919_09199_03_020400_20221112T090130.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,RPRO,RPRO,90;360,False
ang20191022t184525-A,32.04868079,-104.2137341,2019-10-22T18:45:25+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191021T184207_20191021T202337_10476_01_010302_20191027T211541.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T181845_20190724T200014_09213_03_020400_20221112T090154.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,RPRO,RPRO,90;360,False
ang20191022t191141-1,31.648644,-104.012523,2019-10-22T19:11:41+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190724T181845_20190724T200014_09213_01_010302_20190730T200746.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,OFFL,RPRO,360,False
ang20191022t191141-A,31.63334349,-103.740758,2019-10-22T19:11:41+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191021T184207_20191021T202337_10476_01_010302_20191027T211541.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190724T181845_20190724T200014_09213_01_010302_20190730T200746.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181026T193150_20181026T211518_05369_01_010301_20190517T100427.nc,OFFL,OFFL,RPRO,360,False
ang20191022t194943-3,31.96572978595521,-103.28854122395872,2019-10-22T19:49:43+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191021T184207_20191021T202337_10476_01_010302_20191027T211541.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190724T181845_20190724T200014_09213_01_010302_20190730T200746.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,OFFL,RPRO,360,False
ang20191022t194943-C,31.98212035,-103.4259465,2019-10-22T19:49:43+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191021T184207_20191021T202337_10476_01_010302_20191027T211541.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190724T181845_20190724T200014_09213_01_010302_20190730T200746.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,OFFL,RPRO,360,False
ang20191023t154154-7,32.210037,-103.809045,2019-10-23T15:41:54+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T200014_20190724T214144_09214_03_020400_20221112T090157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,RPRO,RPRO,90;360,False
ang20191023t155808-4,32.209992524483724,-103.80934178042637,2019-10-23T15:58:08+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T200014_20190724T214144_09214_03_020400_20221112T090157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,RPRO,RPRO,90;360,False
ang20191023t164221-5,32.2070468953249,-103.60107777909862,2019-10-23T16:42:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190724T200014_20190724T214144_09214_01_010302_20190730T212234.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,OFFL,RPRO,360,False
ang20191023t164221-A,32.211822,-103.594205,2019-10-23T16:42:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T200014_20190724T214144_09214_03_020400_20221112T090157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,RPRO,RPRO,90;360,False
ang20191023t165811-C,32.21182472,-103.5940076,2019-10-23T16:58:11+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T200014_20190724T214144_09214_03_020400_20221112T090157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,RPRO,RPRO,90;360,False
ang20191023t175603-B,32.11096956,-103.5559235,2019-10-23T17:56:03+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191022T182259_20191022T200428_10490_01_010302_20191028T205000.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190724T200014_20190724T214144_09214_03_020400_20221112T090157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181027T191242_20181027T205610_05383_01_010301_20190520T161744.nc,OFFL,RPRO,RPRO,90;360,False
ang20191025t182152-C,31.60849416,-102.131207,2019-10-25T18:21:52+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191025T190704_20191025T204834_10533_01_010302_20191031T213129.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190726T192204_20190726T210334_09242_03_020400_20221112T100526.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181029T183426_20181029T201754_05411_01_010301_20190517T221903.nc,OFFL,RPRO,RPRO,90;360,False
ang20191025t191752-D,31.697397,-102.07468,2019-10-25T19:17:52+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191025T190704_20191025T204834_10533_01_010302_20191031T213129.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190726T192204_20190726T210334_09242_03_020400_20221112T100526.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181030T181518_20181030T195846_05425_01_010301_20190518T073514.nc,OFFL,RPRO,RPRO,90;360,False
ang20191025t193513-B,31.698021,-102.075085,2019-10-25T19:35:13+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191025T190704_20191025T204834_10533_01_010302_20191031T213129.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190727T190259_20190727T204429_09256_03_020400_20221112T104129.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181030T181518_20181030T195846_05425_01_010301_20190518T073514.nc,OFFL,RPRO,RPRO,90;360,False
ang20191025t195446-G,31.72358298,-102.2231684,2019-10-25T19:54:46+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191026T184756_20191026T202926_10547_01_010302_20191101T212509.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190727T190259_20190727T204429_09256_01_010302_20190802T205419.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181030T181518_20181030T195846_05425_01_010301_20190518T073514.nc,OFFL,OFFL,RPRO,360,False
ang20191025t205201-B,31.798865,-102.090771,2019-10-25T20:52:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20191026T184756_20191026T202926_10547_01_010302_20191101T212509.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190727T190259_20190727T204429_09256_01_010302_20190802T205419.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20181030T181518_20181030T195846_05425_01_010301_20190518T073514.nc,OFFL,OFFL,RPRO,360,False
ang20200714t203512-A,35.52071,-119.03671,2020-07-14T20:35:12+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200714T202621_20200714T220751_14265_01_010302_20200722T090616.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200415T201059_20200415T215229_12988_03_020400_20221124T125543.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190720T193504_20190720T211634_09157_01_010302_20190726T213837.nc,OFFL,RPRO,OFFL,90,False
ang20200714t204231-C,35.515843,-119.03855,2020-07-14T20:42:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200714T202621_20200714T220751_14265_01_010302_20200722T090616.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200415T201059_20200415T215229_12988_03_020400_20221124T125543.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20190720T193504_20190720T211634_09157_03_020400_20221112T022137.nc,OFFL,RPRO,RPRO,90;360,False
ang20200714t205802-A,35.4696061,-119.04018,2020-07-14T20:58:02+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200714T202621_20200714T220751_14265_01_010302_20200722T090616.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200415T201059_20200415T215229_12988_03_020400_20221124T125543.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190720T193504_20190720T211634_09157_01_010302_20190726T213837.nc,OFFL,RPRO,OFFL,90,False
ang20200715t182251-D,35.279184,-119.47617,2020-07-15T18:22:51+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200715T200716_20200715T214846_14279_01_010302_20200723T023725.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200415T201059_20200415T215229_12988_03_020400_20221124T125543.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190720T193504_20190720T211634_09157_01_010302_20190726T213837.nc,OFFL,RPRO,OFFL,90,False
ang20200715t192720-A,35.2052991,-119.56087,2020-07-15T19:27:20+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200715T200716_20200715T214846_14279_01_010302_20200723T023725.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200415T201059_20200415T215229_12988_03_020400_20221124T125543.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190720T193504_20190720T211634_09157_01_010302_20190726T213837.nc,OFFL,RPRO,OFFL,90,False
ang20200722t193838-C,35.2789449,-119.47612,2020-07-22T19:38:38+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200422T193958_20200422T212128_13087_03_020400_20221124T180627.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190727T204429_20190727T222558_09257_01_010302_20190802T221933.nc,OFFL,RPRO,OFFL,90,False
ang20200722t205154-A,35.200333,-119.49078,2020-07-22T20:51:54+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200721T195414_20200721T213543_14364_01_010302_20200728T120857.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T192102_20200423T210232_13101_03_020400_20221124T184402.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200722t221430-A,35.5106756,-118.90469,2020-07-22T22:14:30+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T210232_20200423T224402_13102_03_020400_20221124T184404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200723t190808-A,35.284748,-119.42761,2020-07-23T19:08:08+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T210232_20200423T224402_13102_03_020400_20221124T184404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200723t190808-C,35.288409,-119.42206,2020-07-23T19:08:08+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T210232_20200423T224402_13102_03_020400_20221124T184404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200723t191751-B,35.279048,-119.47615,2020-07-23T19:17:51+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T210232_20200423T224402_13102_03_020400_20221124T184404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200723t191751-C,35.279798,-119.45968,2020-07-23T19:17:51+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200722T193508_20200722T211638_14378_01_010302_20200729T095644.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200423T210232_20200423T224402_13102_03_020400_20221124T184404.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190728T202523_20190728T220653_09271_01_010302_20190803T220028.nc,OFFL,RPRO,OFFL,90,False
ang20200727t202045-C,35.187923,-119.44814,2020-07-27T20:20:45+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200726T200014_20200726T214144_14435_01_010302_20200801T103004.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200428T192750_20200428T210920_13172_03_020400_20221124T222958.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190801T205031_20190801T223201_09328_01_010302_20190807T222310.nc,OFFL,RPRO,OFFL,90,False
ang20200727t210728-C,35.2787897,-119.47623,2020-07-27T21:07:28+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20200727T194108_20200727T212237_14449_01_010302_20200802T081739.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200428T192750_20200428T210920_13172_03_020400_20221124T222958.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20190802T203125_20190802T221255_09342_01_010302_20190808T221336.nc,OFFL,RPRO,OFFL,90,False
