plume_id,plume_time,lat,lon,s5p_minus360_path,s5p_minus90_path,S5p_path,proc_0,proc_90,proc_360,nearest_iy,nearest_ix,pos_centers,ch4_var
emi20250808t144449p10003-C,2025-08-08T14:44:49+00,31.85088568782382,-101.7732096557996,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2365,44,"2365,44;2364,44;2365,43;2365,45;2366,44;2364,43;2364,45;2366,43",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-F,2025-08-08T14:44:49+00,31.708568161731407,-101.7814492500228,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2363,43,"2363,43;2362,43;2363,42;2363,44;2364,43;2362,42;2362,44;2364,42",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-G,2025-08-08T14:44:49+00,31.669612769577284,-101.9839565139775,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2363,41,"2363,41;2362,41;2363,40;2363,42;2364,41;2362,40;2362,42;2364,40",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-I,2025-08-08T14:44:49+00,32.16670352588709,-102.12956594883232,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2373,42,"2373,42;2372,42;2373,41;2373,43;2374,42;2372,41;2372,43;2374,41",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-J,2025-08-08T14:44:49+00,32.192330569406906,-102.0044518679843,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2373,43,"2373,43;2372,43;2373,42;2373,44;2374,43;2372,42;2372,44;2374,42",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-K,2025-08-08T14:44:49+00,31.62143858948849,-102.0825374834336,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2363,40,"2363,40;2362,40;2363,39;2363,41;2364,40;2362,39;2362,41;2364,39",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-L,2025-08-08T14:44:49+00,31.691631770818603,-102.178780239752,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2365,40,"2365,40;2364,40;2365,39;2365,41;2366,40;2364,39;2364,41;2366,39",methane_mixing_ratio_bias_corrected
emi20250808t144449p10003-M,2025-08-08T14:44:49+00,31.66999097634509,-102.18695294720152,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240812T194632_20240812T212802_35404_03_020600_20240815T110244.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250509T184531_20250509T202701_39234_03_020800_20250511T161422.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250808T184021_20250808T202151_40525_03_020800_20250810T110926.nc,OFFL,OFFL,OFFL,2365,40,"2365,40;2364,40;2365,39;2365,41;2366,40;2364,39;2364,41;2366,39",methane_mixing_ratio_bias_corrected
emi20250814t115634p08015-A,2025-08-14T11:56:34+00,29.78532135392024,28.55308884181798,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T104639_20240819T122808_35498_03_020600_20240821T024834.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T094658_20250516T112828_39328_03_020800_20250518T021217.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T094040_20250815T112210_40619_03_020800_20250817T015413.nc,OFFL,OFFL,OFFL,2401,12,"2401,12;2400,12;2401,11;2401,13;2402,12;2400,11;2400,13;2402,11",methane_mixing_ratio_bias_corrected
emi20250814t115634p08015-B,2025-08-14T11:56:34+00,29.60192392671003,28.61704917384938,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240819T104639_20240819T122808_35498_03_020600_20240821T024834.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250516T094658_20250516T112828_39328_03_020800_20250518T021217.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T094040_20250815T112210_40619_03_020800_20250817T015413.nc,OFFL,OFFL,OFFL,2397,12,"2397,12;2396,12;2397,11;2397,13;2398,12;2396,11;2396,13;2398,11",methane_mixing_ratio_bias_corrected
emi20250815t123929p08007-A,2025-08-15T12:39:29+00,36.66393935033842,2.829202355418914,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240820T120900_20240820T135029_35513_03_020600_20240822T043256.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250517T110932_20250517T125102_39343_03_020800_20250519T034602.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250815T112210_20250815T130340_40620_03_020800_20250817T034559.nc,OFFL,OFFL,OFFL,2525,24,"2525,24;2524,24;2525,23;2525,25;2526,24;2524,23;2524,25",methane_mixing_ratio_bias_corrected
emi20250817t093453p06026-A,2025-08-17T09:34:53+00,29.15990652972441,47.91858769270212,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240822T080744_20240822T094913_35539_03_020600_20240824T001550.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250519T085008_20250519T103139_39370_03_020800_20250521T052405.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250817T090228_20250817T104357_40647_03_020800_20250819T012136.nc,OFFL,OFFL,OFFL,2335,92,"2335,92;2334,92;2335,91;2335,93;2336,92;2334,91;2334,93;2336,91",methane_mixing_ratio_bias_corrected
emi20250817t093453p06026-E,2025-08-17T09:34:53+00,28.924902276104746,47.97149648484,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240822T080744_20240822T094913_35539_03_020600_20240824T001550.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250519T085008_20250519T103139_39370_03_020800_20250521T052405.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250817T090228_20250817T104357_40647_03_020800_20250819T012136.nc,OFFL,OFFL,OFFL,2330,92,"2330,92;2329,92;2330,91;2330,93;2331,92;2329,91;2329,93;2331,91",methane_mixing_ratio_bias_corrected
emi20250817t093453p06026-F,2025-08-17T09:34:53+00,29.02654652899864,48.14666131816506,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240822T080744_20240822T094913_35539_03_020600_20240824T001550.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250519T085008_20250519T103139_39370_03_020800_20250521T052405.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250817T090228_20250817T104357_40647_03_020800_20250819T012136.nc,OFFL,OFFL,OFFL,2331,95,"2331,95;2330,95;2331,94;2331,96;2332,95;2330,94;2330,96;2332,94",methane_mixing_ratio_bias_corrected
emi20250902t141557p09007-A,2025-09-02T14:15:57+00,-31.5210247396362,-64.23626923512268,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240906T165226_20240906T183356_35757_03_020600_20240908T084906.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20250603T173744_20250603T191914_39588_03_020800_20250605T094717.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20250902T172830_20250902T191000_40879_03_020800_20250904T094308.nc,OFFL,OFFL,OFFL,1216,94,"1216,94;1215,94;1216,93;1216,95;1217,94;1215,93;1215,95;1217,93",methane_mixing_ratio_bias_corrected
tan20240919t062820c00s4001-A,2024-09-19T06:28:20+00,25.0308415798862,67.03003786108982,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230924T070827_20230924T084956_30814_03_020500_20230925T231157.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240620T075206_20240620T093336_34645_03_020600_20240622T000933.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240919T073926_20240919T092056_35936_03_020701_20240921T091455.nc,OFFL,OFFL,OFFL,2504,76,"2504,76;2503,76;2504,75;2504,77;2505,76;2503,75;2503,77;2505,75",methane_mixing_ratio_bias_corrected
tan20240923t065040c00s4001-B,2024-09-23T06:50:40+00,38.60228296060913,62.808033982281216,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230928T073324_20230928T091454_30871_03_020500_20230929T234603.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240624T081730_20240624T095900_34702_03_020600_20240626T003311.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240923T080425_20240923T094555_35993_03_020701_20240924T235422.nc,OFFL,OFFL,OFFL,2790,149,"2790,149;2789,149;2790,148;2790,150;2791,149;2789,148;2789,150;2791,148",methane_mixing_ratio_bias_corrected
tan20240923t132632c00s4001-A,2024-09-23T13:26:32+00,-23.34582581081252,-46.77171853412472,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230928T160051_20230928T174220_30876_03_020500_20230930T075940.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240624T164459_20240624T182629_34707_03_020600_20240626T084510.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240923T163152_20240923T181322_35998_03_020701_20240925T081455.nc,OFFL,OFFL,OFFL,1527,175,"1527,175;1526,175;1527,174;1527,176;1528,175;1526,174;1526,176;1528,174",methane_mixing_ratio_bias_corrected
tan20240924t173909c00s4001-B,2024-09-24T17:39:09+00,31.731508902454703,-102.07025885778494,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230929T190442_20230929T204611_30892_03_020500_20231001T111931.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240625T194857_20240625T213027_34723_03_020600_20240627T114811.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240924T193543_20240924T211713_36014_03_020701_20240926T114537.nc,OFFL,OFFL,OFFL,2656,197,"2656,197;2655,197;2656,196;2656,198;2657,197;2655,196;2655,198;2657,196",methane_mixing_ratio_bias_corrected
tan20240924t173909c00s4001-C,2024-09-24T17:39:09+00,31.79351158570759,-102.06125167025534,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230929T190442_20230929T204611_30892_03_020500_20231001T111931.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240625T194857_20240625T213027_34723_03_020600_20240627T114811.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240924T193543_20240924T211713_36014_03_020701_20240926T114537.nc,OFFL,OFFL,OFFL,2658,198,"2658,198;2657,198;2658,197;2658,199;2659,198;2657,197;2657,199;2659,197",methane_mixing_ratio_bias_corrected
tan20240925t092811c00s4001-A,2024-09-25T09:28:11+00,29.144367085385383,21.455444367940714,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230930T101807_20230930T115936_30901_03_020500_20231002T023337.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240626T110226_20240626T124356_34732_03_020600_20240628T032559.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240925T104909_20240925T123038_36023_03_020701_20240927T064945.nc,OFFL,OFFL,OFFL,2623,118,"2623,118;2622,118;2623,117;2623,119;2624,118;2622,117;2622,119;2624,117",methane_mixing_ratio_bias_corrected
tan20240925t092811c00s4001-B,2024-09-25T09:28:11+00,29.2532651184611,21.548551831149865,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230930T101807_20230930T115936_30901_03_020500_20231002T023337.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240626T110226_20240626T124356_34732_03_020600_20240628T032559.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240925T104909_20240925T123038_36023_03_020701_20240927T064945.nc,OFFL,OFFL,OFFL,2625,119,"2625,119;2624,119;2625,118;2625,120;2626,119;2624,118;2624,120;2626,118",methane_mixing_ratio_bias_corrected
tan20240925t110119c00s4001-A,2024-09-25T11:01:19+00,35.67920462104979,-0.4515001331348297,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230930T115936_20230930T134105_30902_03_020500_20231002T043257.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240626T124356_20240626T142526_34733_03_020600_20240628T045206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240925T123038_20240925T141207_36024_03_020701_20240927T042854.nc,OFFL,OFFL,OFFL,2744,173,"2744,173;2743,173;2744,172;2744,174;2745,173;2743,172;2743,174;2745,172",methane_mixing_ratio_bias_corrected
tan20240926t073420c00s4001-A,2024-09-26T07:34:20+00,35.46034605975062,51.33410562890663,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231001T081729_20231001T095858_30914_03_020500_20231003T003425.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240627T090154_20240627T104324_34745_03_020600_20240629T011233.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240925T090739_20240925T104909_36022_03_020701_20240927T005822.nc,OFFL,OFFL,OFFL,2738,180,"2738,180;2737,180;2738,179;2738,181;2739,180;2737,179;2737,181;2739,179",methane_mixing_ratio_bias_corrected
tan20240926t073420c00s4001-B,2024-09-26T07:34:20+00,35.45492885805953,51.33528179615124,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231001T081729_20231001T095858_30914_03_020500_20231003T003425.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240627T090154_20240627T104324_34745_03_020600_20240629T011233.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240925T090739_20240925T104909_36022_03_020701_20240927T005822.nc,OFFL,OFFL,OFFL,2738,180,"2738,180;2737,180;2738,179;2738,181;2739,180;2737,179;2737,181;2739,179",methane_mixing_ratio_bias_corrected
tan20240927t102801c00s4001-A,2024-09-27T10:28:01+00,29.629262292696566,6.770909311204321,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231002T112119_20231002T130249_30930_03_020500_20231004T034140.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240628T120552_20240628T134721_34761_03_020600_20240630T043400.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240927T115222_20240927T133351_36052_03_020701_20241002T072247.nc,OFFL,OFFL,OFFL,2645,135,"2645,135;2644,135;2645,134;2645,136;2646,135;2644,134;2644,136;2646,134",methane_mixing_ratio_bias_corrected
tan20240927t102801c00s4001-B,2024-09-27T10:28:01+00,29.59300255022009,6.750998797900053,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231002T112119_20231002T130249_30930_03_020500_20231004T034140.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240628T120552_20240628T134721_34761_03_020600_20240630T043400.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240927T115222_20240927T133351_36052_03_020701_20241002T072247.nc,OFFL,OFFL,OFFL,2644,134,"2644,134;2643,134;2644,133;2644,135;2645,134;2643,133;2643,135;2645,133",methane_mixing_ratio_bias_corrected
tan20240927t102801c00s4001-C,2024-09-27T10:28:01+00,29.55472927439206,6.854133779586874,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20231002T112119_20231002T130249_30930_03_020500_20231004T034140.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20240628T120552_20240628T134721_34761_03_020600_20240630T043400.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20240927T115222_20240927T133351_36052_03_020701_20241002T072247.nc,OFFL,OFFL,OFFL,2643,135,"2643,135;2642,135;2643,134;2643,136;2644,135;2642,134;2642,136;2644,134",methane_mixing_ratio_bias_corrected
