plume_id,latitude,longitude,datetime,has_s2,has_l89,has_emit,has_s5p,s2_0_std_512,s2_-90_std_512,s2_-360_std_512,s2_plume_mask_512_path,l89_0_std_512,l89_-90_std_512,l89_-360_std_512,l89_mask_512_path,emit_0_simulated_512_path,emit_-90_simulated_512_path,emit_-180_simulated_512_path,S5p_path,s5p_minus90_path,s5p_minus360_path,nearest_iy,nearest_ix,pos_centers
ang20221003t171601-B,39.885979,-80.538833,2022-10-03T17:16:01+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t171601-B/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t171601-C,39.882841,-80.555155,2022-10-03T17:16:01+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t171601-C/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t171601-D,39.881046,-80.564824,2022-10-03T17:16:01+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t171601-D/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t171601-E,39.833134,-80.553317,2022-10-03T17:16:01+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t171601-E/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t171601-F,39.79206,-80.607194,2022-10-03T17:16:01+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t171601-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t171601-F/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t172744-A,39.832944,-80.553294,2022-10-03T17:27:44+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t172744-A/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t172744-B,39.816174,-80.558875,2022-10-03T17:27:44+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t172744-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t172744-B/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t174156-A,39.813266,-80.517153,2022-10-03T17:41:56+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t174156-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t174156-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t174156-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t174156-A/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t175331-A,39.971675,-80.415278,2022-10-03T17:53:31+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t175331-A/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t175331-B,39.898095,-80.432551,2022-10-03T17:53:31+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t175331-B/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t175331-C,39.872157,-80.445674,2022-10-03T17:53:31+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t175331-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t175331-C/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-A,40.089586,-80.489074,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-A/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-B,40.075688,-80.496049,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-B/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-C,39.882747,-80.555257,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-C/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-C/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-C/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-D,39.88097,-80.564801,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-D/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-D/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-D/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-E,39.821103,-80.606307,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-E/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-E/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-E/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t181100-F,39.792099,-80.607111,2022-10-03T18:11:00+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-F/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t181100-F/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t181100-F/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t182454-A,40.241472,-80.657708,2022-10-03T18:24:54+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t182454-A/resized_512x512.tif,,,,,,,,,,,,,
ang20221003t182454-B,39.760899,-80.862423,2022-10-03T18:24:54+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-B/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221003t182454-B/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221003t182454-B/resized_512x512.tif,,,,,,,,,,,,,
ang20221008t150226-A,35.920072,-81.594986,2022-10-08T15:02:26+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221008t150226-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221008t150226-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20221008t150226-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20221008t150226-A/resized_512x512.tif,,,,,,,,,,,,,
ang20230113t182254-A,-32.95315152841947,-70.79778603123975,2023-01-13T18:22:54+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t182254-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t182254-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t182254-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20230113t182254-A/resized_512x512.tif,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/ang20230113t182254-A_sim_WV3.tif,,,,,,,,
ang20230113t183907-A,-33.52761282251335,-70.87056216412054,2023-01-13T18:39:07+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t183907-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t183907-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t183907-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20230113t183907-A/resized_512x512.tif,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/ang20230113t183907-A_sim_WV3.tif,,,,,,,,
ang20230113t195520-A,-33.52448068446775,-70.58769912665807,2023-01-13T19:55:20+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t195520-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t195520-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230113t195520-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20230113t195520-A/resized_512x512.tif,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/EMIT_simulated_WV3_L2A_60resolution_NOnorm/ang20230113t195520-A_sim_WV3.tif,,,,,,,,
ang20230201t163242-A,-36.69459486579429,-72.16899839079234,2023-02-01T16:32:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t163242-A/mask_30m_512.tif,,,,,,,,,
ang20230201t163242-B,-36.69512847327519,-72.1680667080372,2023-02-01T16:32:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t163242-B/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t163242-B/mask_30m_512.tif,,,,,,,,,
ang20230201t164640-A,-37.2999225815822,-72.33389824107633,2023-02-01T16:46:40+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t164640-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t164640-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t164640-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t164640-A/mask_30m_512.tif,,,,,,,,,
ang20230201t170953-A,-36.86550232671965,-72.85808971463314,2023-02-01T17:09:53+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t170953-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t170953-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t170953-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t170953-A/mask_30m_512.tif,,,,,,,,,
ang20230201t171405-A,-36.76620962699483,-72.96269910731301,2023-02-01T17:14:05+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t171405-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t171405-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t171405-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t171405-A/mask_30m_512.tif,,,,,,,,,
ang20230201t182411-A,-33.09383768374931,-71.64204355148348,2023-02-01T18:24:11+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t182411-A/mask_30m_512.tif,,,,,,,,,
ang20230201t182411-B,-33.09043690882474,-71.63565081412966,2023-02-01T18:24:11+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-B/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t182411-B/mask_30m_512.tif,,,,,,,,,
ang20230201t182411-C,-33.09532403820232,-71.63877896746841,2023-02-01T18:24:11+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-C/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-C/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t182411-C/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t182411-C/mask_30m_512.tif,,,,,,,,,
ang20230201t183955-A,-32.94910308077675,-71.32517731405146,2023-02-01T18:39:55+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t183955-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t183955-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230201t183955-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230201t183955-A/mask_30m_512.tif,,,,,,,,,
ang20230314t194112-B,11.490593806132594,-72.90979708582962,2023-03-14T19:41:12+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194112-B/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194112-B/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194112-B/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230314t194112-B/mask_30m_512.tif,,,,,,,,,
ang20230314t194942-A,11.49022668164524,-72.90971715776388,2023-03-14T19:49:42+00,False,True,False,False,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194942-A/l89_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194942-A/l89_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/L89_-790360_512std/ang20230314t194942-A/l89_-360_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/ang20230314t194942-A/mask_30m_512.tif,,,,,,,,,
ang20230319t193842-A,9.731554836609632,-73.50627885826759,2023-03-19T19:38:42+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t193842-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t193842-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t193842-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20230319t193842-A/resized_512x512.tif,,,,,,,,,,,,,
ang20230319t194618-A,9.540780750444185,-73.49751136761559,2023-03-19T19:46:18+00,True,False,False,False,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t194618-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t194618-A/s2_-90_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/ang20230319t194618-A/s2_-360_std_512.tif,/data2/yuyao/methane_emission/carbon_mapper_data_masks/ang20230319t194618-A/resized_512x512.tif,,,,,,,,,,,,,
